Epoch	AUC	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
212	0.780934	0.296653	0.911472	0.642448	0.297710	0.336207	0.268650	0.336207
213	0.782175	0.312732	0.914615	0.648153	0.314961	0.344828	0.283723	0.344828
214	0.784430	0.298393	0.910424	0.645922	0.296296	0.344828	0.271080	0.344828
215	0.783689	0.299957	0.909900	0.653706	0.300000	0.362069	0.280292	0.362069
216	0.785694	0.298853	0.915663	0.644679	0.317073	0.336207	0.281416	0.336207
217	0.781285	0.294420	0.919329	0.630505	0.324074	0.301724	0.269709	0.301724
218	0.781978	0.314000	0.914091	0.643842	0.309524	0.336207	0.276536	0.336207
219	0.781348	0.304685	0.915663	0.636616	0.310924	0.318966	0.269967	0.318966
220	0.781949	0.302798	0.909377	0.649396	0.294964	0.353448	0.273437	0.353448
221	0.785690	0.298475	0.916186	0.640926	0.316667	0.327586	0.277380	0.327586
222	0.779492	0.310905	0.908329	0.648838	0.290780	0.353448	0.270421	0.353448
223	0.784040	0.289893	0.920377	0.631063	0.330189	0.301724	0.273137	0.301724
224	0.785762	0.307293	0.914091	0.635779	0.303279	0.318966	0.265145	0.318966
225	0.781636	0.290653	0.907281	0.652312	0.289655	0.362069	0.272737	0.362069
226	0.772867	0.279690	0.903614	0.646328	0.273333	0.353448	0.257377	0.353448
227	0.775314	0.265345	0.896281	0.642424	0.250000	0.353448	0.238664	0.353448
228	0.769088	0.288719	0.905186	0.639102	0.272727	0.336207	0.250894	0.336207
